what,kind,bundleId,bundleVersion,description,time
java.vm.version,sysinfo,,,"20.6-b01",1333811172640
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1333811173530
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1333811173545
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1333811173620
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1333811174015
started,bundle,com.amazonaws.eclipse.core,2.0.0.v201203081656,"com.amazonaws.eclipse.core",1333811177310
started,bundle,com.amazonaws.eclipse.elasticbeanstalk,1.0.0.v201201171636,"com.amazonaws.eclipse.elasticbeanstalk",1333811177610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333811177865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333811199297
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333811200267
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333811202282
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333811211273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333811243398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333811321895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333811323571
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1333811324886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1333811326321
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333811333117
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333812193904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333812546701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333812552523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333812941543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333817448572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333817449227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333817519649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333817519784
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333817520006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333817527038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818002933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818071323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818086754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818098580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818149733
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333818153634
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333818154054
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333818155871
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333818156156
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1333818173145
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1333818173185
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1333818173210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818194126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818203035
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1333818228404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818231450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818231605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818232055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818237334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818347148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818405816
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818409212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818686955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818688015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818890508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333818901797
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1333818934470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333818938765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819154577
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333819163392
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819164554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819185790
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333819187838
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333819193002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819209169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819285412
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333819290166
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333819312634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819313055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819313322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819313645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819314405
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333819316033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333819319355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819322997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819326435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819326738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819327053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819327262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819327470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819334948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819350620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819350787
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333819368428
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333819378049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819382301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819382490
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819382758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383687
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383754
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819383878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819384069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819384422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819395416
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1333819408017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819433116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819471581
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333819473297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819476529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819518846
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1333819544112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333819567949
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819568395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819568764
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333819570470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333819573661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819596966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819768033
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1333819771463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819771846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1333819772166
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333819773654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1333819776730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819800424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1333819880126
executed,command,com.amazonaws.eclipse.dynamodb,,"org.eclipse.ui.file.save",1333819911382
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333820017086
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1333820019432
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1333820057755
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1333820057865
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1333820057989
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1333820058141
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1333820058188
